ID,Station Name,Access,Owner,Last_Used,DC_Fast,Level1_Charging,Level2_Charging,Address,City,State,Zipcode
260171,VIRIDIUM SURFACE_1,public,ChargePoint Network,2024-10-10,,,1.0,1000 Annapolis Way,Woodbridge,VA,22191
260185,THE MILTON STATION 10,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260194,BGE - Barclay Street Lot,public,SHELL_RECHARGE,2024-10-10,1.0,,4.0,3201 Barclay St.,Baltimore,MD,21218
260209,Home2 Suites by Hilton White Marsh,public,Blink Network,2024-10-10,,,2.0,10465 Philadelphia Road,White Marsh,MD,21162
260335,J.B.A CHEVREOLET,public,EV Connect,2024-10-10,,,1.0,7327 RITCHIE HWY,GLEN BURNIE,MD,21061
260347,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,1579 Lynnhaven Pkwy,Virginia Beach,VA,23453
260396,THE MILTON STATION 01,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260397,THE MILTON STATION 03,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260398,THE MILTON STATION 04,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260426,POTOMAC EDISON ROCKY GAP DC2,public,ChargePoint Network,2024-10-10,1.0,,,16701 Lakeview Rd,Flinstone,MD,21530
260427,POTOMAC EDISON ROCKY GAP DC1,public,ChargePoint Network,2024-10-10,1.0,,,16701 Lakeview Rd,Flinstone,MD,21530
260492,THE MILTON STATION 09,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260502,SMECO - Oak Ridge Park,public,SHELL_RECHARGE,2024-10-10,,,2.0,13675 Oaks Road,Hughesville,MD,20637
260518,The Building LLC,public,Non-Networked,2023-06-12,,,1.0,850 W Market St,Harrisonburg,VA,22802
260605,Appian,public,Blink Network,2024-10-10,,,6.0,7950 Jones Branch Drive,Tysons,VA,22102
260634,CITYOFMANASSAS CSC 1,public,ChargePoint Network,2024-10-10,,,2.0,9800 Godwin Dr,Manassas,VA,20110
260639,KOONS HYUNDAI STATION 2,public,ChargePoint Network,2024-10-10,1.0,,,1880 Opitz Blvd,Woodbridge,VA,22191
260648,VCU I DECK 3,public,ChargePoint Network,2024-10-10,,,2.0,900 N 7th St,Richmond,VA,23219
260649,VCU I DECK 2,public,ChargePoint Network,2024-10-10,,,2.0,900 N 7th St,Richmond,VA,23219
260650,VCU I DECK 1,public,ChargePoint Network,2024-10-10,,,2.0,900 N 7th St,Richmond,VA,23219
260655,KOONS HYUNDAI STATION 1,public,ChargePoint Network,2024-10-10,1.0,,,1880 Opitz Blvd,Woodbridge,VA,22191
260714,THE MILTON STATION 02,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260715,THE MILTON STATION 05,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260716,THE MILTON STATION 06,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260754,2577 Jeb Stuart Highway (US-TDM-SCC-2A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2577 Jeb Stuart Highway,Meadows of Dan,VA,24120
260755,2577 Jeb Stuart Highway (US-TDM-SCC-2B),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2577 Jeb Stuart Highway,Meadows of Dan,VA,24120
260756,2203 Franklin Road Southwest (US-TUJ-L2K-1B),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2203 Franklin Road Southwest,Roanoke,VA,24014
260757,2203 Franklin Road Southwest (US-TUJ-L2K-1C),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2203 Franklin Road Southwest,Roanoke,VA,24014
260758,2203 Franklin Road Southwest (US-TUJ-L2K-2A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2203 Franklin Road Southwest,Roanoke,VA,24014
260759,2203 Franklin Road Southwest (US-TUJ-L2K-2B),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2203 Franklin Road Southwest,Roanoke,VA,24014
260760,2203 Franklin Road Southwest (US-TUJ-L2K-2C),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2203 Franklin Road Southwest,Roanoke,VA,24014
260761,2203 Franklin Road Southwest (US-G7G-MMB-1),public,RIVIAN_WAYPOINTS,2024-10-10,,,1.0,2203 Franklin Road Southwest,Roanoke,VA,24014
260762,2203 Franklin Road Southwest (US-G7G-MMB-2),public,RIVIAN_WAYPOINTS,2024-10-10,,,1.0,2203 Franklin Road Southwest,Roanoke,VA,24014
260763,2203 Franklin Road Southwest (US-G7G-MMB-3),public,RIVIAN_WAYPOINTS,2024-10-10,,,1.0,2203 Franklin Road Southwest,Roanoke,VA,24014
260764,2577 Jeb Stuart Highway (US-TDM-SCC-2C),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2577 Jeb Stuart Highway,Meadows of Dan,VA,24120
260765,2577 Jeb Stuart Highway (US-TDM-SCC-1A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2577 Jeb Stuart Highway,Meadows of Dan,VA,24120
260766,2577 Jeb Stuart Highway (US-TDM-SCC-1B),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2577 Jeb Stuart Highway,Meadows of Dan,VA,24120
260767,2577 Jeb Stuart Highway (US-TDM-SCC-1C),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2577 Jeb Stuart Highway,Meadows of Dan,VA,24120
260768,2577 Jeb Stuart Highway (US-ZWD-RVB-2),public,RIVIAN_WAYPOINTS,2024-10-10,,,1.0,2577 Jeb Stuart Highway,Meadows of Dan,VA,24120
260769,2577 Jeb Stuart Highway (US-ZWD-RVB-1),public,RIVIAN_WAYPOINTS,2024-10-10,,,1.0,2577 Jeb Stuart Highway,Meadows of Dan,VA,24120
260791,THE MILTON STATION 08,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260792,THE MILTON STATION 11,public,ChargePoint Network,2024-10-10,,,2.0,1446 S Grant St,Arlington,VA,22202
260844,Electrify America Center of Excellence,public,Blink Network,2024-10-10,,,1.0,300 Victory Drive,Herndon,VA,20170
260890,Johns Hopkins at Keswick,public,Blink Network,2024-10-10,,,3.0,"3910 Keswick Road, Suite N2500",Baltimore,MD,21211
260891,5500,public,Blink Network,2024-10-10,,,2.0,5500 East Lombard Street,Baltimore,MD,21224
260931,DPL - Cambridge Department of Public Works,public,SHELL_RECHARGE,2024-10-10,,,2.0,1025 Washington St,Cambridge,MD,21613
261105,NAI Michael Headquarters,public,Blink Network,2024-10-10,,,2.0,10100 Business Parkway,Lanham,MD,20706
261114,HOWARD COUNTY ROBINSON NATURE,public,ChargePoint Network,2024-10-10,,,2.0,6692 Cedar Ln,Columbia,MD,21044
261236,CMIT SOUTH ES,public,Blink Network,2024-10-10,,,2.0,9601 Fallard Terrace,Upper Marlboro,MD,20772
261237,CMIT NORTH HS,public,Blink Network,2024-10-10,,,2.0,14800 Sweitzer Lane,Laurel,MD,20707
261238,CMIT NORTH ES,public,Blink Network,2024-10-10,,,2.0,6151 Chevy Chase Drive,Laurel,MD,20707
261278,FAIRFAX COUNTY HERNDON METRO11,public,ChargePoint Network,2024-10-10,,,1.0,12530 Sunrise Valley Dr,Herndon,VA,20191
261315,PGC CAB,public,Blink Network,2024-10-10,,,4.0,14741 Governor Oden Bowie Drive,Upper Marlboro,MD,20772
261316,CMIT SOUTH HS,public,Blink Network,2024-10-10,,,2.0,9822 Fallard Court,Upper Marlboro,MD,20772
261334,MTA MARC DORSEY 1,public,ChargePoint Network,2024-10-10,,,2.0,6865 Deerpath Rd,Elkridge,MD,21075
261345,FAIRFAX COUNTY HERNDON METRO 6,public,ChargePoint Network,2024-10-10,,,2.0,12530 Sunrise Valley Dr,Herndon,VA,20191
261346,FAIRFAX COUNTY HERNDON METRO10,public,ChargePoint Network,2024-10-10,,,2.0,12530 Sunrise Valley Dr,Herndon,VA,20191
261380,437 Tiffany Drive (US-CHT-WF7-1A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,437 Tiffany Drive,Waynesboro,VA,22980
261381,437 Tiffany Drive (US-CHT-WF7-1B),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,437 Tiffany Drive,Waynesboro,VA,22980
261382,437 Tiffany Drive (US-CHT-WF7-1C),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,437 Tiffany Drive,Waynesboro,VA,22980
261383,437 Tiffany Drive (US-CHT-WF7-2A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,437 Tiffany Drive,Waynesboro,VA,22980
261384,437 Tiffany Drive (US-CHT-WF7-2B),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,437 Tiffany Drive,Waynesboro,VA,22980
261385,437 Tiffany Drive (US-CHT-WF7-2C),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,437 Tiffany Drive,Waynesboro,VA,22980
261407,UNION MEMORIAL EV 5,public,ChargePoint Network,2024-10-10,,,2.0,151-173 E 34th St,Baltimore,MD,21218
261408,UNION MEMORIAL EV 7,public,ChargePoint Network,2024-10-10,,,2.0,151-173 E 34th St,Baltimore,MD,21218
261409,UNION MEMORIAL EV 8,public,ChargePoint Network,2024-10-10,,,2.0,151-173 E 34th St,Baltimore,MD,21218
261410,UNION MEMORIAL EV 6,public,ChargePoint Network,2024-10-10,,,2.0,151-173 E 34th St,Baltimore,MD,21218
261451,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,1419 Mountain Rd,Joppatowne,MD,21085
261454,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,321 Buschs Frontage Rd,Annapolis,MD,21409
261458,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,2151 Brooks Dr,District Heights,MD,20747
261461,Comfort Inn - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,713 Oakland Cir,Raphine,VA,24472
261492,Seaside Retreat,public,Blink Network,2024-10-10,,,1.0,13700 Coastal Hwy,Ocean City,MD,21842
261653,Pepco - Washington Grove - Chestnut Road,public,SHELL_RECHARGE,2024-10-10,,,4.0,300 Chestnut Rd,Washington Grove,MD,20880
262098,Hines,public,AMPUP,2023-06-12,,,4.0,700 13th St NW,Washington,DC,20005
262134,PASS Workspaces,public,AMPUP,2023-06-12,,,1.0,403 N Henry St,Alexandria,VA,22314
262135,Tombolo,public,AMPUP,2023-06-12,,,2.0,Lost Ln,Seven Fountains,VA,22652
262189,Whitefriars Hall,private,AMPUP,2023-06-12,,,2.0,1600 Webster St NE,Washington,DC,20017
262208,One Bethesda Center,private,AMPUP,2023-06-12,,,4.0,4800 Hampden Ln,Bethesda,MD,20814
262252,Alameda Marketplace,public,eVgo Network,2024-10-10,4.0,,,5600 The Alameda,Baltimore,MD,21239
262271,FEDERAL REALTY CHARGER #3,public,ChargePoint Network,2024-10-10,,,2.0,11870 Grand Park Avenue,North Bethesda,MD,20852
262279,UDR THE MO #2,public,ChargePoint Network,2024-10-10,,,2.0,440 Penn St NE,Washington,DC,20002
262347,Sheetz - Tesla Supercharger,public,Tesla,2024-07-01,4.0,,,210 Greene St,Cumberland,MD,21502
262466,POTOMAC EDISON THE GARDENS MUD,public,ChargePoint Network,2024-10-10,,,2.0,19943 Ashfield Ct,Hagerstown,MD,21742
262467,POTOMAC EDISON TASKERS CHANCE,public,ChargePoint Network,2024-10-10,,,2.0,1000 Key pkwy,Frederick,MD,21702
262472,Pepco - Wheaton Regional Park - Shorefield,public,SHELL_RECHARGE,2024-10-10,,,4.0,2004 Shorefield Rd,Silver Spring,MD,20902
262562,Parkway Corp - Lockwood Place Garage,public,FLASH,2024-10-10,,,8.0,124 Market Pl.,Baltimore,MD,21202
262600,ARLINGTON CO. 1212 S IRVING,public,ChargePoint Network,2024-10-10,,,1.0,1212 S Irving St,Arlington,VA,22204
262664,RCV RCV-1,public,ChargePoint Network,2024-10-10,,,2.0,8329 Grubb Rd,Silver Spring,MD,20910
262707,Jon Henry General Store,public,Blink Network,2024-10-10,,,6.0,9383 North Congress Street,New Market,VA,22844
262726,HALL CHESAPEAKE DC 1,public,ChargePoint Network,2024-10-10,1.0,,,3416 Western Branch Blvd,Chesapeake,VA,23321
262735,THEGREENS CHARGER #1,public,ChargePoint Network,2024-10-10,,,2.0,15101 Interlachen Dr,Silver Spring,MD,20906
262782,CANOPY GP APTS CGP - 1,public,ChargePoint Network,2024-10-10,,,2.0,3200 Brook Rd,Richmond,VA,23227
262783,THEGREENS CHARGER #2,public,ChargePoint Network,2024-10-10,,,2.0,15101 Interlachen Dr,Silver Spring,MD,20906
262821,Verge,public,Blink Network,2024-10-10,,,4.0,"1800 Half Street SW Washington, DC 20024",Washington,DC,20024
264159,MC FLEET MC_HTH_HN_SVCS1,public,ChargePoint Network,2024-10-10,,,2.0,1301 Piccard Dr,Rockville,MD,20850
267387,CAPITAL ONE MCLEAN GAR 7,public,ChargePoint Network,2024-10-10,,,2.0,1680 Capital One Dr,McLean,VA,22102
267462,CAPITAL ONE MCLEAN GAR 8,public,ChargePoint Network,2024-10-10,,,2.0,1680 Capital One Dr,McLean,VA,22102
269708,FAIROAKS ARBORS 01,public,ChargePoint Network,2024-10-10,,,2.0,4408 Oak Creek Ct,Fairfax,VA,22033
276625,CAPITAL ONE GARAGE STAT 1,public,ChargePoint Network,2024-10-10,,,2.0,1680 Capital One Dr,McLean,VA,22102
276626,CAPITAL ONE GARAGE STAT 2,public,ChargePoint Network,2024-10-10,,,2.0,1680 Capital One Dr,McLean,VA,22102
276627,CAPITAL ONE GARAGE STAT 3,public,ChargePoint Network,2024-10-10,,,2.0,1680 Capital One Dr,McLean,VA,22102
276676,CAPITAL ONE GARAGE STAT 5,public,ChargePoint Network,2024-10-10,,,2.0,1680 Capital One Dr,McLean,VA,22102
276682,CAPITAL ONE GARAGE STAT 4,public,ChargePoint Network,2024-10-10,,,2.0,1680 Capital One Dr,McLean,VA,22102
276683,CAPITAL ONE GARAGE STAT 6,public,ChargePoint Network,2024-10-10,,,2.0,1680 Capital One Dr,McLean,VA,22102
279344,"Harris Teeter 373 (Potomac, MD)",public,Electrify America,2024-10-10,4.0,,,12525 Park Potomac Ave,Potomac,MD,20854
279352,"JBG Smith Burke Centre (Burke, VA)",public,Electrify America,2024-10-10,4.0,,,5727 Burke Centre Pkwy,Burke,VA,22015
279381,"Jamestown Georgetown Park Garage (Washington, DC)",public,Electrify America,2024-10-10,6.0,,,3222 M St NW,Washington,DC,20007
279400,Kroger Harris Teeter 376 (Baltimore MD),public,Electrify America,2024-10-10,4.0,,,1641 Whetstone Way,Baltimore,MD,21230
279495,"Simon Queenstown Premium Outlets (Queenstown, MD)",public,Electrify America,2024-10-10,4.0,,,441 Outlet Center Dr,Queenstown,MD,21658
279595,2203 Franklin Road Southwest (US-TUJ-L2K-1A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,2203 Franklin Road Southwest,Roanoke,VA,24014
294168,DARCARS VOLVO VOLVO STATION 3,public,ChargePoint Network,2024-10-10,,,2.0,15401 Frederick Rd,Rockville,MD,20855
294926,MC FLEET PARKING 45,public,ChargePoint Network,2024-10-10,,,2.0,11304 Amherst Ave.,Wheaton,MD,20902
294927,MC FLEET PARKING 46,public,ChargePoint Network,2024-10-10,,,2.0,11304 Amherst Ave. N/a,Wheaton,MD,20902
296730,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,4901 Boston St,Baltimore,MD,21224
296731,Black Bear Tavern & Restaurant - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,72-99 Fort Dr,McHenry,MD,21541
298587,BGE - JFA Lot,public,SHELL_RECHARGE,2024-10-10,,,6.0,400 East Saratoga Street,Baltimore,MD,21202
298588,Pepco - Olney Manor Rec Park - Left Lot,public,SHELL_RECHARGE,2024-10-10,1.0,,,16601 Georgia Ave.,Olney,MD,20832
298826,PORTRAIT BLDG EXPRESS250,public,ChargePoint Network,2024-10-10,,,2.0,701 8th St NW,Washington,DC,20001
298977,FRED TOYOTA  CT4K 2,public,ChargePoint Network,2024-10-10,,,2.0,7402 Shockley Dr,Frederick,MD,21704
299416,MC FLEET EDISON PARK 1,public,ChargePoint Network,2024-10-10,1.0,,,100 Edison Park Dr Level 3,Gaithersburg,MD,20878
300554,POTOMAC EDISON CANAL PLACE L2,public,ChargePoint Network,2024-10-10,,,2.0,13 Canal St,Cumberland,MD,21502
300557,POTOMAC EDISON CANAL PLACE DC1,public,ChargePoint Network,2024-10-10,1.0,,,13 Canal St,Cumberland,MD,21502
300561,POTOMAC EDISON CANAL PLACE DC2,public,ChargePoint Network,2024-10-10,1.0,,,13 Canal St,Cumberland,MD,21502
300612,JERRYS TOYOTA CUSTOMER PARKIN,public,ChargePoint Network,2024-10-10,,,2.0,8001 Belair Rd,Nottingham,MD,21236
301675,Safeway Washington #1276,public,eVgo Network,2024-10-09,4.0,,,6500 Piney Branch Rd NW,Washington,DC,20012
301716,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,16410 McKendree Rd,Brandywine,MD,20613
302007,Martinsville Public Lot,public,Non-Networked,2023-08-10,,,6.0,50-98 Wall St,Martinsville,VA,24112
302090,Parking Garage at 1901 S Bell St,public,Non-Networked,2023-07-11,,,6.0,1901 S Bell St,Arlington,VA,22202
302091,Crystal City Shops at 1750,public,Non-Networked,2023-07-11,,,6.0,1750 Crystal Dr,Arlington,VA,22202
302170,CEC ST M MUSEUM,public,ChargePoint Network,2024-10-10,,,2.0,213 N Talbot St,Saint Michaels,MD,21663
302198,JMU Stadium Parking Garage,public,Non-Networked,2023-08-10,,,6.0,280 Champions Dr,Harrisonburg,VA,22807
302206,Tyson's Corner Center - Tesla Supercharger,public,Tesla,2024-07-01,20.0,,,1961 Chain Bridge Rd,Tysons,VA,22102
302225,CAPITAL ELEC UNIT 6,public,ChargePoint Network,2024-10-10,,,2.0,8711 Westphalia Rd,Upper Marlboro,MD,20774
302229,CAPITAL ELEC UNIT 4,public,ChargePoint Network,2024-10-10,,,2.0,8711 Westphalia Rd,Upper Marlboro,MD,20774
302230,CAPITAL ELEC UNIT 1,public,ChargePoint Network,2024-10-10,,,2.0,8711 Westphalia Rd,Upper Marlboro,MD,20774
302231,CAPITAL ELEC UNIT 5,public,ChargePoint Network,2024-10-10,,,2.0,8711 Westphalia Rd,Upper Marlboro,MD,20774
302232,CAPITAL ELEC UNIT 3,public,ChargePoint Network,2024-10-10,,,2.0,8711 Westphalia Rd,Upper Marlboro,MD,20774
302233,CAPITAL ELEC UNIT 2,public,ChargePoint Network,2024-10-10,,,2.0,8711 Westphalia Rd,Upper Marlboro,MD,20774
302257,DPL - Chesapeake City Ferry Slip,public,SHELL_RECHARGE,2024-10-10,,,2.0,600 2nd St,Chesapeake City,MD,21915
302283,Wawa Capitol Heights #0597,public,eVgo Network,2024-10-09,2.0,,,1401 Hampton Park Blvd,Capitol Heights,MD,20743
302521,POTOMAC EDISON BEAR DEN MUD,public,ChargePoint Network,2024-10-10,,,2.0,2250 Bear Den Rd,Frederick,MD,21701
302554,TOGB STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,7167 Ritchie Hwy,Glen Burnie,MD,21060
302651,10 Riverton Commons Drive (US-N9V-2HW-1A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,10 Riverton Commons Drive,Front Royal,VA,22630
302652,10 Riverton Commons Drive (US-N9V-2HW-1B),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,10 Riverton Commons Drive,Front Royal,VA,22630
302653,10 Riverton Commons Drive (US-N9V-2HW-1C),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,10 Riverton Commons Drive,Front Royal,VA,22630
302654,10 Riverton Commons Drive (US-N9V-2HW-2A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,10 Riverton Commons Drive,Front Royal,VA,22630
302655,10 Riverton Commons Drive (US-N9V-2HW-2B),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,10 Riverton Commons Drive,Front Royal,VA,22630
302656,10 Riverton Commons Drive (US-N9V-2HW-2C),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,10 Riverton Commons Drive,Front Royal,VA,22630
302696,ANSEL STATION2,public,ChargePoint Network,2024-10-10,,,2.0,33 Monroe St,Rockville,MD,20850
302825,POTOMAC EDISON POINT OF ROCKS,public,ChargePoint Network,2024-10-10,,,2.0,3728 Clay St,Point of Rocks,MD,21777
302871,METRO WALK HOA MWHOA1,public,ChargePoint Network,2024-10-10,,,2.0,22154 Springside Terr,Ashburn,VA,20148
302925,Big Pool Exxon,public,EV Connect,2024-10-10,4.0,,,11079 Big Pool Rd,Big Pool,MD,21711
302982,Bill Talley Ford,public,Non-Networked,2023-08-10,,,1.0,6280 Mechanicsville Tpke,Mechanicsville,VA,23111
303475,SERVICE SHOPGW CT4K SALES PF,public,ChargePoint Network,2024-10-10,,,2.0,6324 Baltimore National Pike,Catonsville,MD,21228
303476,SERVICE SHOPGW CT4K SERVICE,public,ChargePoint Network,2024-10-10,,,2.0,6324 Baltimore National Pike,Baltimore,MD,21228
303878,BGE - St Frances Academy,public,SHELL_RECHARGE,2024-10-10,3.0,,4.0,501 E Chase St,Baltimore,MD,21202
303879,BGE - Northeast Market,public,SHELL_RECHARGE,2024-10-10,2.0,,2.0,2126 McElderry St,Baltimore,MD,21205
303892,PEPCO City Hall Location,public,Non-Networked,2023-08-10,,,2.0,Yale Ave,College Park,MD,20740
303927,DEFENSEHWYEXXON DEFHWYEX711STN1,public,ChargePoint Network,2024-10-10,1.0,,,161 Defense Highway,Annapolis,MD,21401
303928,DEFENSEHWYEXXON DEFHWYEX711STN2,public,ChargePoint Network,2024-10-10,1.0,,,161 Defense Highway,Annapolis,MD,21401
303936,FIELDSIDEGRANDE FG4,public,ChargePoint Network,2024-10-10,,,2.0,881 Brigadier St,Aberdeen,MD,21001
303973,Rappahannock Library,public,Non-Networked,2023-08-10,2.0,,,1201 Caroline St,Fredericksburg,VA,22401
306262,HOWARD COUNTY CARROL LIGON,public,ChargePoint Network,2024-10-10,,,2.0,3450 Court House Dr,Ellicott City,MD,21043
306292,POTOMAC EDISON MONOCACY MARC,public,ChargePoint Network,2024-10-10,,,2.0,7800 Genstar Dr,Frederick,MD,21704
306391,BGE - Fed Hill Park,public,SHELL_RECHARGE,2024-10-10,,,4.0,770 Covington St,Baltimore,MD,21230
306392,BGE - Ateaze Senior Center,public,SHELL_RECHARGE,2024-10-10,,,6.0,7401 Holabird Ave,Dundalk,MD,21222
306393,Scout on the Circle 5-6,public,SHELL_RECHARGE,2024-10-10,,,2.0,9410 Fairfax Blvd,Fairfax,VA,22031
306394,Scout on the Circle Garage 1-4,public,SHELL_RECHARGE,2024-10-10,,,4.0,9410 Fairfax Blvd,Fairfax,VA,22031
306454,Crab Adaptive Boating Center,public,SHELL_RECHARGE,2024-10-10,,,4.0,7040 Bembe Beach Rd,Annapolis,MD,21403
306455,Eastern Family Resource Center,public,SHELL_RECHARGE,2024-10-10,,,4.0,9150 Franklin Square Dr. 21237,Rosedale,MD,21237
306639,PP - ANNAPOLIS CP 3,public,ChargePoint Network,2024-10-10,,,2.0,150 Gorman St,Annapolis,MD,21401
306640,PP - ANNAPOLIS CP 2,public,ChargePoint Network,2024-10-10,,,2.0,169 Green St,Annapolis,MD,21401
306641,PP - ANNAPOLIS CP1,public,ChargePoint Network,2024-10-10,,,1.0,169 Green St,Annapolis,MD,21401
306798,POTOMAC EDISON MAX KEHNE L2,public,ChargePoint Network,2024-10-10,,,2.0,1108 W 7th St,Frederick,MD,21701
306840,Wawa - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,101 Hissey Rd,Grasonville,MD,21638
306846,Compass Creek - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,565 Compass Point Plz SE,Leesburg,VA,20175
306882,MONTEBELLO5905 STATION2,public,ChargePoint Network,2024-10-10,,,2.0,5903 Mt Eagle Dr,Alexandria,VA,22303
306883,MONTEBELLO5905 STATION1,public,ChargePoint Network,2024-10-10,,,2.0,5903 Mt Eagle Dr,Alexandria,VA,22303
306911,BGE-Fields at Renaissance Park,public,SHELL_RECHARGE,2024-10-10,,,4.0,99 Stemmers Run Rd,Essex,MD,21221
307447,POTOMAC EDISON MAX KEHNE DC1,public,ChargePoint Network,2024-10-10,1.0,,,1108 W 7th St,Frederick,MD,21701
307448,POTOMAC EDISON MAX KEHNE DC2,public,ChargePoint Network,2024-10-10,1.0,,,1108 W 7th St,Frederick,MD,21701
307594,Pepco - Gaithersburg FSO,public,SHELL_RECHARGE,2024-10-10,1.0,,,15 Metropolitan Grove Rd,Gaithersburg,MD,20878
307679,Nelson Auto Group,public,EV Connect,2024-10-10,,,1.0,2500 Greensboro Road,Martinsville,VA,24112
307763,Sheetz Herndon #726,public,eVgo Network,2024-10-09,4.0,,,13850 McLearen Rd,Herndon,VA,20171
307828,Sheetz - Tesla Supercharger,public,Tesla,2024-07-01,8.0,,,3353 Orange Ave NE,Roanoke,VA,24012
307866,TOWER COMPANIES 1828 L ST #3,public,ChargePoint Network,2024-10-10,,,2.0,1828 L St NW,Washington,DC,20036
307876,TOWER COMPANIES 1828 L ST #2,public,ChargePoint Network,2024-10-10,,,2.0,1828 L St NW,Washington,DC,20036
307974,POTOMAC EDISON BRUNSWICK,public,ChargePoint Network,2024-10-10,,,2.0,20 W Potomac St,Brunswick,MD,21716
307979,Volkswagen Group of America,public,Electrify America,2024-10-10,,,50.0,1950 Opportunity Way,Reston,VA,20191
307984,The Atlantic Building Garage,public,FLASH,2024-10-10,,,6.0,545 10th St. NW.,Washington,DC,20004
308018,ROSSLYN METRO STATION 2,public,ChargePoint Network,2024-10-10,,,2.0,1700 N Moore St,Arlington,VA,22209
308019,ROSSLYN METRO STATION 1,public,ChargePoint Network,2024-10-10,,,2.0,1700 N Moore St,Arlington,VA,22209
308069,SMECO - Chancellors Run,public,SHELL_RECHARGE,2024-10-10,,,2.0,Chancellors Run RD,Great Mills,MD,20634
308342,FIELDSIDEGRANDE FG5,public,ChargePoint Network,2024-10-10,,,2.0,13 Long Dr,Aberdeen,MD,21001
308358,FALLSTONDUAL2 CROSSRDS 1,public,ChargePoint Network,2024-10-10,,,2.0,2741 Fallston Rd,Fallston,MD,21047
308469,PIEDMONT REALTY 4250 N FAIRFAX,public,ChargePoint Network,2024-10-10,,,2.0,4250 Fairfax Dr,Arlington,VA,22203
308501,BGE - Hereford Branch,public,SHELL_RECHARGE,2024-10-10,,,4.0,16940 York Rd.,Monkton,MD,21111
308509,Uline Arena Garage,public,FLASH,2024-10-10,,,6.0,1199 Congress St. NE.,Washington,DC,20002
308689,MICROSOFT IAD02 #1,public,ChargePoint Network,2024-10-10,,,2.0,41720 Inclusion Lane,Leesburg,VA,20175
308737,Parkview Garden Apartments,public,EV Connect,2024-10-10,,,4.0,6143 64th Ave,Riverdale,MD,20737
308779,POTOMAC EDISON MT AIRY DC2,public,ChargePoint Network,2024-10-10,1.0,,,509a E Ridgeville Blvd,Mount Airy,MD,21771
308786,POTOMAC EDISON MT AIRY DC1,public,ChargePoint Network,2024-10-10,1.0,,,509a E Ridgeville Blvd,Mount Airy,MD,21771
308825,BGE - Millersville Garage,public,SHELL_RECHARGE,2024-10-10,2.0,,4.0,8435 Maxwell Frye Rd,millersville,MD,21108
308829,17301 Valley Mall Road (US-94T-29U-1A),public,RIVIAN_ADVENTURE,2024-10-10,1.0,,,17301 Valley Mall Road,Hagerstown,MD,21740
