ID,Fuel Type Code,Station Name,Street Address,State,City,Open Date,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code
929,ELEC,HTMI LLC,838 Rockville Pike,MD,Rockville,11/27/2020,20850,J1772,"$0.00-$2.00/Hr Variable Parking Fee, $0.20/kWh Energy Fee",39.0760643,-77.1372362,public
930,ELEC,MOM's Organic Market - Jessup,"7351 Assateague Drive
#190",MD,Jessup,5/2/2018,20794,J1772,FREE,39.1695929,-76.7859472,public
931,ELEC,Catalent Biologics / Paragon Gene Therapy,7555 Harmans Rd,MD,Harmans,9/6/2019,21077,J1772,FREE,39.150081,-76.701751,public
932,ELEC,Promenade Towers,5225 Pooks Hill Road,MD,Bethesda,5/20/2016,20814,J1772,$0.20/kWh Energy Fee,39.0167159,-77.106924,public
933,ELEC,Turner Hall Visitor Center,1201 Turner Hall,MD,College Park,9/21/2011,20742,J1772,FREE,38.986111,-76.936775,public
934,ELEC,Patapsco Building,5201 Paint Branch Parkway,MD,College Park,9/21/2011,20740,J1772,FREE,38.9770725,-76.9246519,public
935,ELEC,Courtyard by Marriott Bowie,16800 Science DR,MD,Bowie,9/8/2021,20715,J1772,$1.00-$2.00/Hr Variable Parking Fee,38.962643,-76.712979,public
936,ELEC,Horn Point Lab,2020 Horns Point Rd,MD,Cambridge,4/1/2016,21613,J1772,FREE,38.5849647,-76.1378611,public
939,ELEC,26060,540 National Business Parkway,MD,Annapolis Junction,7/23/2021,20701,J1772,$0.20/kWh Energy Fee,39.1376525,-76.7697546,public
941,ELEC,Country Inn & Suites by Radisson - Baltimore North,8825 Yellow Brick Road,MD,Rosedale,9/14/2021,21237,J1772,Free,39.3397257,-76.4812653,public
942,ELEC,The Met,10500 Grand Central Avenue,MD,Owings Mills,3/19/2020,21117,J1772,FREE,39.4069961,-76.7819518,public
948,ELEC,Inner Harbor,801 Key Highway,MD,Baltimore,9/29/2021,21230,J1772,Free,39.280452,-76.605982,public
952,ELEC,Crossroads Professional Building,7676 New Hampshire Ave,MD,Takoma Park,7/27/2021,20912,J1772,$1.00/Hr Parking Fee,38.9875017,-76.9885435,public
963,ELEC,Fairfield Inn and Suites Hagerstown,89 All Star Court,MD,Hagertown,8/20/2021,21740,J1772,$0.30/kWh Energy Fee,39.6032127,-77.6884737,public
975,ELEC,"PGC Brandywine, MD",12911 Cherry Tree Crossing Road,MD,Brandywine,6/25/2021,20613,J1772,$0.00-$1.00/Hr Variable Parking Fee,38.7113768,-76.8394143,public
998,ELEC,College Square Shopping Center,444 WMC Drive,MD,Westminster,11/11/2021,21158,J1772,FREE,39.5867343,-77.0134136,public
1002,ELEC,La Quinta Inn - Waldorf,11770 Business Park Drive,MD,Waldorf,1/4/2022,20601,J1772,Free,38.63983,-76.89878,public
1005,ELEC,Blue Belly Farms Corp,9201 Longs Mill Rd,MD,Rocky Ridge,1/11/2022,21778,J1772,$2 per charge. Pay via Venmo: Jidgette-Vernick or Paypal: TeslaSolarRoof,39.584041,-77.344023,public
1009,ELEC,Cambria Hotel - Ocean City,13 St. Louis Ave,MD,Ocean City,1/25/2022,21842,J1772,Free,38.333153,-75.088885,public
1010,ELEC,Gateway Hotel and Suites,11 N Baltimore Ave,MD,Ocean City,1/25/2022,21842,J1772,Free,38.332804,-75.086093,public
1020,ELEC,1801 Rockville Pike,1801 Rockville Pike,MD,Rockville,5/29/2014,20852,J1772,$1.50/Hr Parking Fee,39.0595955,-77.1229774,public
1021,ELEC,33000,7160 Riverwood Drive,MD,Columbia,2/1/2019,21046,J1772,$0.20/kWh Energy Fee,39.1751001,-76.876485,public
1042,ELEC,The Vine,10945 Price Manor Way,MD,Laurel,1/19/2022,20723,J1772,FREE,39.1495173,-76.8988477,public
1043,ELEC,No Contacts Offline,4961 Tesla Drive,MD,Bowie,10/7/2015,20715,J1772,FREE,38.956517,-76.70764,public
1053,ELEC,The Alaire,5750 Fishers Lane,MD,Rockville,4/1/2022,20852,J1772,Free,39.062886,-77.117535,public
1054,ELEC,Main Location,4961 Tesla Dr Ste A,MD,Bowie,9/8/2015,20715,J1772,FREE,38.956517,-76.70764,public
1064,ELEC,SemaConnect US R&D,4961 Tesla Drive,MD,Bowie,8/27/2014,20715,J1772 J1772COMBO,"$0.00-$4.00/Hr Variable Parking Fee, $0.00-$1.00/kWh Variable Energy Fee",38.9564819,-76.7075866,public
1068,ELEC,Lakeside Retail / Office Center,8865 Stanford Blvd,MD,Columbia,9/25/2020,21045,J1772,"$1.00-$2.00/Hr Variable Parking Fee, $0.10/kWh Energy Fee",39.1909386,-76.8181249,public
1072,ELEC,UMCES Car Port,2020 Horns Point Road,MD,Cambridge,9/7/2017,21613,J1772,FREE,38.5849647,-76.1378611,public
1076,ELEC,Three Irvington Center,800 King Farm Blvd.,MD,Rockville,4/30/2022,20850,J1772,$1.00-$10.00/Hr Variable Parking Fee,39.1102166,-77.1818813,public
1078,ELEC,EMOB,5901 E. Lombard St,MD,Baltimore,12/4/2019,21224,J1772,FREE,39.2950263,-76.5478517,public
1079,ELEC,Verde at Greenbelt Station,8010 Greenbelt Station Pkwy,MD,Greenbelt,4/7/2016,20770,J1772,FREE,39.0003833,-76.9180057,public
1097,ELEC,Symphony Center Garage,1030 Park Avenue,MD,Baltimore,5/17/2022,21201,J1772,$0.00-$2.00/Hr Variable Parking Fee,39.30313041,-76.6196167,public
1100,ELEC,The Willard,5000 Waverly way,MD,Owings Mills,10/25/2021,21117,J1772,FREE,39.4078505,-76.784312,public
1119,ELEC,200 Harry S Truman Parkway,"200 Harry S Truman Parkway,",MD,Annapolis,4/5/2022,21401,J1772,"$2.00/Hr Parking Fee , $0.14/kWh Energy Fee",38.9772453,-76.5554159,public
1127,ELEC,Timbrook Ford - Oakland,12532 Garrett Hwy,MD,Oakland,6/29/2022,21550,J1772,Free,39.4193693,-79.39939068,public
1129,ELEC,City Hall,15901 Excalibur Road,MD,Bowie,10/27/2014,20716,J1772,FREE,38.942721,-76.7300088,public
1132,ELEC,Symbioscience,20425 Seneca Meadows Parkway,MD,Germantown,2/4/2012,20876,J1772,FREE,39.1983001,-77.2572602,public
1133,ELEC,Solaire 7077,7077 Woodmont Avenue,MD,Bethesda,7/29/2022,20815,J1772,$1.00/Hr Parking Fee,38.9802978,-77.0926444,public
1134,ELEC,Ridgely Oaks Professional Center,621 Ridgely Avenue,MD,Annapolis,1/26/2022,21401,J1772,FREE,38.9967584,-76.5166222,public
1139,ELEC,Elkridge Estates of Roland Park,6025 Roland Ave.,MD,Baltimore,4/20/2022,21210,J1772,$0.20/kWh Energy Fee,39.3737442,-76.6338932,public
1140,ELEC,SHS Frederick,111 Byte Drive,MD,Frederick,11/24/2020,21702,J1772,$0.30/kWh Energy Fee,39.458751,-77.406626,public
1141,ELEC,"Walgreens - Baltimore, MD #10076",2560 Quarry Lake Drive,MD,Baltimore,10/1/2021,21209,J1772,$2.00/Hr Parking Fee,39.3847962,-76.686881,public
1142,ELEC,805 King Farm,805 King Farm Blvd.,MD,Rockville,6/27/2022,20850,J1772,$1.00-$10.00/Hr Variable Parking Fee,39.111029,-77.182107,public
1143,ELEC,Maryland Dept. of Transportation Corporate Headquarters,7201 Corporate Dr.,MD,Hanover,6/15/2011,21076,J1772,FREE,39.1871889,-76.6977523,public
1144,ELEC,Tate Access Floors - MD,7510 Montevideo Rd,MD,Jessup,1/7/2015,20794,J1772,FREE,39.164904,-76.7720779,public
1145,ELEC,"Walgreens - Glen Burnie, MD #9028",6700 Ritchie Highway,MD,Glen Burnie,9/28/2015,21061,J1772,$2.00/Hr Parking Fee,39.1938043,-76.6135573,public
1146,ELEC,CRSC Building,101 College Parkway,MD,Arnold,10/27/2014,21012,J1772,$1.00/Hr Parking Fee,39.0489086,-76.5165644,public
1147,ELEC,888 Bestgate Road,888 Bestgate Road,MD,Annapolis,7/7/2022,21401,J1772,$0.50-$0.95/Hr Variable Parking Fee,38.994233,-76.5435462,public
1148,ELEC,810 Bestgate Road,810 Bestgate Road,MD,Annapolis,12/19/2019,21401,J1772,$0.50-$0.75/Hr Variable Parking Fee,38.9951124,-76.537177,public
1149,ELEC,CBF,Herndon Avenue,MD,Annapolis,10/10/2018,21403,J1772,FREE,38.9360405,-76.4645131,public
1150,ELEC,"Walgreens - Lusby, MD #10402",11745 Rousby Hall Rd,MD,Lusby,11/22/2011,20657,J1772,$2.00/Hr Parking Fee,38.37316,-76.442981,public
1151,ELEC,R.V. Truitt Lab,129 Williams Street,MD,Solomons,10/3/2011,20688,J1772,FREE,38.3194811,-76.4537911,public
1152,ELEC,Settler\'s Landing Apartments,45086 Voyage Path,MD,California,7/25/2021,20619,J1772,$0.00-$5.00/Hr Variable Parking Fee,38.299079,-76.5215003,public
1153,ELEC,Perdue North,1101 Camden Ave.,MD,Salisbury,5/23/2011,21801,J1772,FREE,38.3444766,-75.6058571,public
1157,ELEC,Cockeysville,10500 York Road,MD,Cockeysville,8/25/2022,21030,J1772,FREE,39.4751771,-76.6420841,public
1158,ELEC,Electric Operations Building,7309 Windsor Mill Road,MD,Windsor Mill,8/8/2018,21244,J1772,FREE,39.3372168,-76.7570532,public
1159,ELEC,Fleet Building,7310 Windsor Boulevard,MD,Windsor Mill,10/4/2017,21244,J1772,FREE,39.3337299,-76.7597036,public
1160,ELEC,BGE Front St,1068 North Front Street,MD,Baltimore,8/25/2022,21202,J1772,FREE,39.2973695,-76.6068302,public
1161,ELEC,Spring Gardens,1899 Leadenhall Street,MD,Baltimore,8/25/2022,21230,J1772,FREE,39.2678473,-76.6182956,public
1162,ELEC,Pumphrey Station,4547 Annapolis Road,MD,Baltimore,8/25/2022,21227,J1772,FREE,39.2288485,-76.6395344,public
1163,ELEC,Piney Orchard,730 New Waugh Chapel Road,MD,Odenton,8/25/2022,21113,J1772,FREE,39.071568,-76.719388,public
1164,ELEC,Annapolis,112 West Street,MD,Annapolis,8/25/2022,21401,J1772,FREE,38.9781489,-76.4973566,public
1168,ELEC,Bethesda Crescent,7475 Wisconsin Avenue,MD,Bethesda,3/27/2013,20814,J1772,FREE,38.9843643,-77.0936894,public
1170,ELEC,Murn Properties,7200 Alden Way,MD,Hanover,9/7/2022,21076,J1772,Free,39.185814,-76.740564,public
1177,ELEC,Bel Air Town Center,508 Baltimore Pike,MD,Bel Air,11/24/2011,21014,J1772,FREE,39.5270375,-76.3547139,public
1221,ELEC,Rutland Garage,1805 East Madison Street,MD,Baltimore,5/27/2022,21205,J1772,FREE,39.2992877,-76.5921643,public
1229,ELEC,Burtonsville Office Park,3915 National Drive,MD,Burtonsville,9/23/2022,20866,J1772,$0.12-$0.20/kWh Variable Energy Fee,39.112093,-76.9300506,public
1231,ELEC,1001 Fleet Street,1001 Fleet Street,MD,Baltimore,4/12/2022,21202,J1772,$1.00-$5.00/Hr Variable Parking Fee,39.2840184,-76.5994792,public
1246,ELEC,Fieldstone Farm Apartments,800 Hydric Court,MD,Odenton,6/27/2022,21113,J1772,$0.30/kWh Energy Fee,39.0511684,-76.707316,public
1253,ELEC,Fairway Hills Golf Club,5100 Columbia Road,MD,Columbia,9/24/2022,21044,J1772,$0.20/kWh Energy Fee,39.2362555,-76.8441899,public
1262,ELEC,Tucker Road Ice Rink,177 Tucker Road,MD,Fort Washington,10/16/2020,20744,J1772,FREE,38.7851372,-76.9786926,public
1264,ELEC,Sail Cloth Factory,121 S. Fremont Avenue,MD,Baltimore,10/27/2022,21201,J1772,$3.00/Hr Parking Fee,39.2862838,-76.6271014,public
1275,ELEC,Miller Brothers Cadillac,9035 Baltimore National Pike,MD,Ellicott City,11/21/2022,21042,J1772,Free,39.276107,-76.823373,public
1289,ELEC,(NIAID) National Institute of Allergy and infectious Diseases,5601 Fishers Lane,MD,Rockville,11/30/2022,20852,J1772,Free,39.064175,-77.112563,public
1290,ELEC,White Oak Medical Center Campus - 4th Floor,12000 Plum Orchard Dr,MD,Silver Springs,1/4/2023,20904,J1772,Free,39.048904,-76.9536388,public
1291,ELEC,White Oak Medical Center Campus Parking Garage - 1st floor,12000 Plum Orchard Dr,MD,White Oak,1/4/2023,20904,J1772,Free,39.048707,-76.9536388,public
1292,ELEC,Galvan at Twinbrook,1801 Chapman Ave,MD,Rockville,9/8/2022,20852,J1772,Free,39.060001,-77.121076,public
1294,ELEC,8001 Woodmont Apartments,8001 Woodmont Ave,MD,Bethesda,5/18/2021,20814,J1772,Free,38.9898679,-77.096218,public
1295,ELEC,Public Parking Lot,312 Main Street,MD,Laurel,12/5/2022,20707,J1772,Free,39.104169,-76.844478,public
1299,ELEC,Luxury Boutique Hotel - Tesla Destination,134 134 Prince George Street,MD,Annapolis,12/10/2021,21401,TESLA,Free,38.9784295,-76.4862319,public
1300,ELEC,Rod 'N' Reel Resort - Tesla Destination,4160 Mears Ave,MD,Chesapeake Beach,3/29/2022,20732,TESLA,Free,38.690484,-76.5335407,public
1305,ELEC,Heritage Subaru Catonsville,6624 Baltimore National Pike,MD,Baltimore,1/25/2023,21228,J1772,Free,39.288636,-76.768253,public
1316,ELEC,Whole Foods - Central Ave MD,711 S Central Ave,MD,Baltimore,1/20/2023,21202,J1772,Free,39.282715,-76.598431,public
1342,ELEC,Home 2 Suites by Hilton Owings Mills,4514 Painters Mill Road,MD,Owings Mills,2/10/2023,21117,J1772,Free,39.39617471,-76.78838512,public
1519,ELEC,PEPCO City Hall Location,Yale Ave,MD,College Park,10/1/2020,20740,J1772,"$2 per hour, $1 minimum",38.98138,-76.93643,public
1668,ELEC,7Charge - Beltsville,11350 Baltimore Ave,MD,Beltsville,9/14/2023,20705,CHADEMO J1772COMBO,$0.35 per kWh; Idle parking $1per minute after a 15 minute grace period,39.03989,-76.90487,public
1749,ELEC,Noah Hillman Parking Garage,150 Gorman St,MD,Annapolis,12/21/2023,21401,CHADEMO J1772COMBO,$3.00 per hour parking fee,38.97705,-76.4894,public
1922,ELEC,Royal Farms - Tesla Supercharger,8480 Ocean Gateway,MD,Easton,7/29/2024,21601,TESLA,$0.33 per kWh,38.782132,-76.061329,public
1923,ELEC,Royal Farms - Tesla Supercharger,7136 Montevideo Rd,MD,Elkridge,8/8/2024,20794,TESLA,$0.36 per kWh,39.174251,-76.776827,public
1,ELEC,Hotel Floyd,120 Wilson St,VA,Floyd,6/1/2011,24091,J1772,Free for guests; $10 for non-guests,36.910575,-80.31736,public
2,ELEC,Passport Nissan - Alexandria,150 S Pickett St,VA,Alexandria,3/15/2011,22304,CHADEMO J1772 J1772COMBO,Free,38.80967,-77.12219,public
3,ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,VA,Chantilly,3/15/2011,20151,CHADEMO J1772,Free,38.8998,-77.46033,public
4,ELEC,Colonial Nissan,200 Myers Dr,VA,Charlottesville,3/15/2011,22901,CHADEMO J1772,Free,38.08492599,-78.47341454,public
5,ELEC,Brown's Fairfax Nissan,11010 Fairfax Blvd,VA,Fairfax,3/15/2011,22030,CHADEMO J1772 J1772COMBO,Free,38.85366,-77.32474,public
6,ELEC,Pomoco Nissan - Hampton,1134 W Mercury Blvd,VA,Hampton,3/15/2011,23666,CHADEMO J1772,Free,37.04249,-76.38833,public
7,ELEC,Sheehy Nissan - Manassas,9010 Liberia Ave,VA,Manassas,3/15/2011,20110,CHADEMO J1772 J1772COMBO,Free,38.760854,-77.459274,public
8,ELEC,Shell - YESS! Convenience 4U,328 Rives Rd,VA,Petersburg,4/15/2011,23805,NEMA520,$5 per hour,37.175139,-77.352948,public
9,ELEC,First Team Nissan,6520 Peters Creek Rd,VA,Roanoke,3/15/2011,24019,CHADEMO J1772,Free,37.34598,-79.9627,public
10,ELEC,Brown's Dulles Nissan,45155 Towlern Pl,VA,Sterling,3/15/2011,20166,CHADEMO J1772 J1772COMBO,Free,39.010459,-77.438399,public
11,ELEC,Priority Nissan,8525 Leesburg Pike,VA,Vienna,3/15/2011,22182,CHADEMO J1772,Free,38.92684,-77.24096,public
12,ELEC,Tri-State Nissan,1230 Millwood Pike,VA,Winchester,3/15/2011,22602,CHADEMO J1772 J1772COMBO,Free,39.156514,-78.147297,public
13,ELEC,James River Air Conditioning,1905 Westmoreland St,VA,Richmond,6/20/2011,23230,J1772,Free,37.578536,-77.48754,public
14,ELEC,New River Nissan,2130 N Franklin St,VA,Christiansburg,1/31/2012,24073,J1772,Free,37.158,-80.4204,public
15,ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,VA,Midlothian,5/15/2011,23113,CHADEMO J1772,Free,37.5036,-77.61842,public
16,ELEC,Stone's Cove Kitbar,2403 Centreville Rd,VA,Herndon,7/15/2011,20171,J1772,Free,38.951695,-77.409238,public
17,ELEC,Richmond Ford Lincoln,4600 W Broad St,VA,Richmond,8/15/2011,23230,J1772,Free,37.578775,-77.489409,public
18,ELEC,Randolph-Macon College - Andrews Hall,420 Henry St,VA,Ashland,9/15/2011,23005,J1772,Free,37.764986,-77.476715,public
19,ELEC,Harrisonburg Electric Commission,89 W Bruce St,VA,Harrisonburg,10/3/2011,22801,J1772,Free,38.447533,-78.870744,public
25,ELEC,Hall Nissan,3417 Western Branch Blvd,VA,Chesapeake,1/31/2012,23321,CHADEMO J1772 J1772COMBO,Free,36.86525,-76.41779,public
26,ELEC,Hall Nissan,3417 Western Branch Blvd,VA,Chesapeake,1/31/2012,23321,J1772,Free,36.86525,-76.41779,private
27,ELEC,Nissan of Chesapeake,930 N Battlefield Blvd,VA,Chesapeake,1/31/2012,23320,CHADEMO,Free,36.75306,-76.2475,public
29,ELEC,Loyalty Nissan,16301 Priority Way,VA,Chester,1/31/2012,23831,CHADEMO J1772,Free,37.304917,-77.392372,public
30,ELEC,Loyalty Nissan,16301 Priority Way,VA,Chester,1/31/2012,23831,J1772,Free,37.304917,-77.392372,private
31,ELEC,Robert Woodall Nissan,132 Union St Bridge Rd,VA,Danville,1/31/2012,24540,J1772,Free,36.59588,-79.39687,public
32,ELEC,Robert Woodall Nissan,132 Union St Bridge Rd,VA,Danville,1/31/2012,24540,J1772,Free,36.59588,-79.39687,private
33,ELEC,Lynchburg Nissan,18588 Forest Rd,VA,Forest,1/31/2012,24551,J1772,Free,37.385661,-79.243911,public
34,ELEC,Lynchburg Nissan,18588 Forest Rd,VA,Forest,1/31/2012,24551,J1772,Free,37.385661,-79.243911,private
35,ELEC,Pohanka Nissan of Fredericksburg,5200 Jefferson Davis Hwy,VA,Fredericksburg,1/31/2012,22408,J1772,Free,38.255149,-77.496844,private
36,ELEC,Harrisonburg Nissan,2275 E Market St,VA,Harrisonburg,1/31/2012,22801,J1772,Free,38.422471,-78.838899,public
37,ELEC,Harrisonburg Nissan,2275 E Market St,VA,Harrisonburg,1/31/2012,22801,J1772,Free,38.422471,-78.838899,private
38,ELEC,Hart Nissan,6564 Mechanicsville Pike,VA,Mechanicsville,1/31/2012,23111,CHADEMO J1772 J1772COMBO,Free,37.61341,-77.33577,public
39,ELEC,Hart Nissan,6564 Mechanicsville Pike,VA,Mechanicsville,1/31/2012,23111,J1772,Free,37.61341,-77.33577,private
40,ELEC,Priority Nissan - Newport News,12925 Jefferson Ave,VA,Newport News,1/31/2012,23608,J1772,Free,37.151806,-76.531052,public
41,ELEC,Priority Nissan - Newport News,12925 Jefferson Ave,VA,Newport News,1/31/2012,23608,CHADEMO J1772,Free,37.151806,-76.531052,private
42,ELEC,Nissan of Norfolk,1250 N Military Hwy,VA,Norfolk,1/31/2012,23502,CHADEMO J1772,Free,36.8662,-76.20968,public
43,ELEC,Nissan of Norfolk,1250 N Military Hwy,VA,Norfolk,1/31/2012,23502,J1772,Free,36.8662,-76.20968,private
44,ELEC,Nissan of Richmond,11401 W Broad St,VA,Richmond,1/31/2012,23233,CHADEMO J1772,Free,37.650319,-77.609022,public
45,ELEC,Nissan of Richmond,11401 W Broad St,VA,Richmond,1/31/2012,23233,J1772,Free,37.650319,-77.609022,private
46,ELEC,Gunter Nissan,4760 Greensboro Rd,VA,Ridgeway,1/31/2012,24148,J1772,Free,36.629501,-79.860071,public
47,ELEC,Gunter Nissan,4760 Greensboro Rd,VA,Ridgeway,1/31/2012,24148,J1772,Free,36.629501,-79.860071,private
48,ELEC,Pohanka Nissan - Stafford,1 Coachman Cir,VA,Stafford,1/31/2012,22554,CHADEMO J1772 J1772COMBO,Free,38.46878,-77.40007,public
49,ELEC,Pohanka Nissan - Stafford,1 Coachman Cir,VA,Stafford,1/31/2012,22554,J1772,Free,38.46878,-77.40007,private
50,ELEC,Valley Nissan of Staunton,297 Lee Jackson Hwy,VA,Staunton,1/31/2012,24401,J1772,Free,38.11898,-79.0686,public
51,ELEC,Valley Nissan of Staunton,297 Lee Jackson Hwy,VA,Staunton,1/31/2012,24401,J1772,Free,38.11898,-79.0686,private
52,ELEC,Hall Nissan - Virginia Beach,3757 Booney Rd,VA,Virginia Beach,1/31/2012,23452,CHADEMO J1772 J1772COMBO,Free,36.83882,-76.10243,public
54,ELEC,Cowles Nissan,14777 Jefferson Davis Hwy,VA,Woodbridge,1/31/2012,22191,CHADEMO J1772,Free,38.62938,-77.27396,public
55,ELEC,Cowles Nissan,14777 Jefferson Davis Hwy,VA,Woodbridge,1/31/2012,22191,J1772,Free,38.62938,-77.27396,private
56,ELEC,Blue Ridge Nissan,1405 E Main St,VA,Wytheville,1/31/2012,24382,J1772,Free,36.949705,-81.066941,public
57,ELEC,Blue Ridge Nissan,1405 E Main St,VA,Wytheville,1/31/2012,24382,J1772,Free,36.949705,-81.066941,private
58,ELEC,Passport Nissan - Alexandria,150 S Pickett St,VA,Alexandria,3/15/2011,22304,J1772,Free,38.80967,-77.12219,private
59,ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,VA,Chantilly,3/15/2011,20151,J1772,Free,38.8998,-77.46033,private
60,ELEC,Colonial Nissan,200 Myers Dr,VA,Charlottesville,3/15/2011,22901,J1772,Free,38.08492599,-78.47341454,private
61,ELEC,New River Nissan,2130 N Franklin St,VA,Christiansburg,1/31/2012,24073,J1772,Free,37.158,-80.4204,private
62,ELEC,Pomoco Nissan - Hampton,1134 W Mercury Blvd,VA,Hampton,3/15/2011,23666,J1772,Free,37.04249,-76.38833,private
63,ELEC,Sheehy Nissan - Manassas,9010 Liberia Ave,VA,Manassas,3/15/2011,20110,J1772,Free,38.760854,-77.459274,private
64,ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,VA,Midlothian,5/15/2011,23113,J1772,Free,37.5036,-77.61842,private
65,ELEC,First Team Nissan,6520 Peters Creek Rd,VA,Roanoke,3/15/2011,24019,J1772,Free,37.34598,-79.9627,private
66,ELEC,Brown's Dulles Nissan,45155 Towlern Pl,VA,Sterling,3/15/2011,20166,J1772,Free,39.010459,-77.438399,private
67,ELEC,Tri-State Nissan,1230 Millwood Pike,VA,Winchester,3/15/2011,22602,J1772,Free,39.156514,-78.147297,private
73,ELEC,Wynne Ford,1020 W Mercury Blvd,VA,Hampton,9/30/2021,23666,J1772,Free,37.044549,-76.380595,public
74,ELEC,Magic City Ford Lincoln Isuzu,809 Williamson Rd NE,VA,Roanoke,4/1/2013,24016,J1772,Free,37.280149,-79.933227,public
75,ELEC,Ashland Town Hall,210 S Railroad Ave,VA,Ashland,4/1/2013,23005,J1772,Free,37.758078,-77.48209,public
76,ELEC,University of Virginia - Central Grounds Garage,400 Emmet St S,VA,Charlottesville,4/26/2013,22903,J1772 J1772COMBO,$2 per hour parking fee,38.036315,-78.506591,public
78,ELEC,Berglund Ford Mazda,834 E Main St,VA,Salem,1/1/2013,24153,J1772,Free,37.294549,-80.045203,public
79,ELEC,Martin Horn,210 Carlton Rd,VA,Charlottesville,11/25/2013,22902,J1772,Free,38.022977,-78.468836,public
80,ELEC,Marion Automotive Group,1025 N Main St,VA,Marion,7/1/2013,24354,J1772,Free,36.843713,-81.503731,public
81,ELEC,Sheehy Ford Lincoln,10601 Midlothian Turnpike,VA,Midlothian,9/1/2013,23235,J1772,Free,37.506999,-77.592621,public
82,ELEC,Casey Chevrolet,11700 Jefferson Ave,VA,Newport News,10/1/2013,23606,J1772,Free,37.075503,-76.474858,public
83,ELEC,Hall Ford Lincoln,12896 Jefferson Ave,VA,Newport News,10/1/2013,23608,J1772,Free,37.148296,-76.525986,public
84,ELEC,Rick Hendrick Chevrolet Buick GMC,12050 W Broad St,VA,Richmond,2/1/2017,23233,J1772,Free,37.658874,-77.630953,public
85,ELEC,Omni - Richmond Hotel,100 S 12th St,VA,Richmond,9/1/2013,23219,TESLA,Free,37.535744,-77.435268,public
86,ELEC,Whole Foods Market,1800 Laskin Rd,VA,Virginia Beach,8/1/2013,23454,J1772,Free,36.850535,-76.027886,public
88,ELEC,Sheehy Ford,11450 Washington Hwy,VA,Ashland,9/1/2013,23005,J1772,Free,37.72489,-77.469528,public
90,ELEC,Duncan Ford Lincoln,125 Jennelle Rd,VA,Blacksburg,9/1/2013,24060,J1772,Free,37.179806,-80.411408,public
91,ELEC,Inn at Virginia Tech,901 Prices Fork Rd,VA,Blacksburg,11/2/2013,24060,J1772,Free,37.22983,-80.429844,public
92,ELEC,Village Center,2387 Warm Hearth Dr,VA,Blacksburg,6/1/2013,24060,J1772,$1 per hour,37.197398,-80.419887,public
94,ELEC,CMA's Colonial Chevrolet,12420 Jefferson Davis Hwy,VA,Chester,10/1/2013,23831,J1772 J1772COMBO,Free,37.355577,-77.414228,public
95,ELEC,Hampton Chevrolet,1073 W Mercury Blvd,VA,Hampton,6/1/2013,23666,J1772,Free,37.041065,-76.384783,public
96,ELEC,Williamsburg KOA,4000 Newman Rd,VA,Williamsburg,12/15/2014,23188,NEMA520,"$8 per session, Free if camping",37.362569,-76.710786,public
97,ELEC,Wytheville KOA,231 KOA Rd,VA,Wytheville,8/28/2012,24382,NEMA520,$20 per session,36.933124,-81.004196,public
103,ELEC,Scope Arena Parking,201 E Brambleton Ave,VA,Norfolk,2/4/2015,23510,CHADEMO J1772COMBO,Free,36.852443,-76.285958,public
104,ELEC,Holiday Trav-L-Park,1075 General Booth Blvd,VA,Virginia Beach,8/1/2014,23451,NEMA1450,Free,36.804863,-75.997863,public
106,ELEC,Oakhurst Inn,100 Oakhurst Cir,VA,Charlottesville,11/25/2014,22903,J1772,Free,38.031941,-78.506798,public
107,ELEC,City of Roanoke,102 Market St SE,VA,Roanoke,11/1/2014,24011,CHADEMO,$3 per session,37.272567,-79.938925,public
110,ELEC,New Kent Pit Stop,6201 Chesapeake Cir,VA,New Kent,1/30/2020,23124,CHADEMO J1772COMBO,Free,37.490299,-77.027031,public
111,ELEC,Pearmund Cellars,6190 Georgetown Rd,VA,Broad Run,3/18/2015,20137,J1772,Free,38.784327,-77.739199,public
112,ELEC,Virginia Clean Cities - James Madison University,1401 Technology Dr,VA,Harrisonburg,3/30/2015,22802,J1772,Free,38.465788,-78.852888,public
114,ELEC,NEXCOM - Norfolk,3280 Virginia Beach Blvd,VA,Virginia Beach,9/1/2016,23452,J1772,$0.99 per hour,36.844415,-76.083156,private
117,ELEC,Historic Hampton Inn,401 E Nelson St,VA,Lexington,11/11/2020,24450,J1772,$0.25 per minute,37.779904,-79.439043,public
119,ELEC,Whole Foods Market,12080 Jefferson Ave,VA,Newport News,2/1/2016,23606,J1772,Free,37.102615,-76.489655,public
122,ELEC,Brown Harris Wealth Management,309 N Main St,VA,Culpeper,4/1/2016,22701,J1772,Free,38.475325,-77.995127,public
125,ELEC,Whole Foods Market,11660 Plaza America Dr,VA,Reston,5/1/2016,20190,J1772,Free,38.951729,-77.349388,public
127,ELEC,Villa Appalaccia Winery,752 Rock Castle Gorge Rd,VA,Floyd,5/1/2016,24091,NEMA520,Free,36.79849,-80.373918,public
128,ELEC,Malloy Cadillac Co,2700 Valley Ave,VA,Winchester,5/1/2016,22601,CHADEMO J1772,Free,39.152172,-78.186911,private
