Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,THE BATLEY BATLEY4 B2,1270 4th St NE,,Washington,DC,20002,,888-758-4389,T,2023-09-08,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.908535,-77.000015,2024-10-08,182565,2024-10-08 00:45:40 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE BATLEY BATLEY2 B2,1270 4th St NE,,Washington,DC,20002,,888-758-4389,T,2024-04-04,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.908535,-77.00005,2024-10-08,182570,2024-10-08 00:45:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE BATLEY BATLEY3 B2,1270 4th St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.908592,-76.99991,2024-10-08,182577,2024-10-08 00:45:53 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE BATLEY BATLEY4 B1,1260 4th St NE,,Washington,DC,20002,,888-758-4389,T,2022-10-05,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.908374,-77.000366,2024-10-08,183438,2024-10-08 01:17:18 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE BATLEY UMDISTRICT EV4,1270 4th St NE,"1270-80 4th St NE Parking Garage - vehicle entry rear of building - under La Cosecha, Batley",Washington,DC,20002,,888-758-4389,T,2024-04-04,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.90877,-76.999783,2024-10-08,183439,2024-10-08 01:17:18 UTC,,,,2021-01-27,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,THE BATLEY UMDISTRICT EV5,1270 4th St NE,"1270-80 4th St NE Parking Garage - vehicle entry rear of building - under La Cosecha, Batley",Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.909413,-76.998688,2024-10-08,183440,2024-10-08 01:17:18 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,FMS2,2796 Mitcher Rd SW,,Anacostia Naval Station,DC,20373,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,38.858158,-77.011997,2024-01-10,184232,2024-01-31 22:07:01 UTC,FG,6,Department of Army,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DA,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,NAC Motorpool,Nebraska Ave,,Washington,DC,20016,,,E,,Private - Government only,,A D M V,,,,,1,2,,Non-Networked,,GPS,38.939071,-77.085791,2021-02-22,184304,2021-08-04 00:01:52 UTC,FG,10,Department of Homeland Security,2021-01-15,,,,,CHADEMO J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DHS,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,3,2,1,0,0,0,0,0,0
ELEC,FAA - Headquarters Office Building (HDQ 10A),800 Independence Ave SW,,Washington,DC,20591,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,38.88691383347291,-77.0226993730774,2022-02-10,184305,2022-02-10 19:42:29 UTC,FG,17,Department of Transportation,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,GSA FLEET / WESTCTYARD,501-555 19th St NW,,Washington,DC,20036,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,38.896008,-77.043471,2024-01-10,184306,2024-01-31 22:07:01 UTC,FG,21,General Services Administration,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,GSA,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,OPM Motor Pool,1900 E St NW,,Washington,DC,20415,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,38.8948,-77.0369,2024-01-10,184307,2024-01-31 22:07:01 UTC,FG,16,Department of the Interior,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,FED_GOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,US MINT,801 9th St NW,,Washington,DC,20001,,,E,,Private - Government only,,A D M V,,,,,1,,,Non-Networked,,GPS,38.900627,-77.023611,2024-01-10,184308,2024-01-31 22:07:01 UTC,FG,16,Department of the Interior,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,FED_GOV,,,,,,,$0.12 per kWh,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,BEP #2,201-301 14th St SW,,Washington,DC,20024,,,E,,Private - Government only,Accepts fleet card,,,,,,1,,,Non-Networked,,GPS,38.885703,-77.032041,2024-01-10,184309,2024-01-31 22:07:01 UTC,FG,16,Department of the Interior,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,FED_GOV,,,,,,,$0.30 per kWh,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,EPA Headquarters,1200 Pennsylvania Ave NW,,Washington,DC,20004,,,E,,Private - Government only,,,,,,,2,,,Non-Networked,,GPS,38.893999,-77.028949,2024-01-10,184403,2024-01-31 22:07:01 UTC,FG,20,U.S. Environmental Protection Agency,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,EPA,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,NMNH,10th & Constitution Ave NW,,Washington,DC,20560,,,E,,Private - Government only,,,,,,,2,,,Non-Networked,,GPS,38.892106,-77.025904,2024-01-10,184404,2024-01-31 22:07:01 UTC,FG,23,Smithsonian Institution,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,SI,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,SSA HQ DC,250e E St SW,,Washington,DC,20024,,,E,,Private,,,,,,,2,,,Non-Networked,,GPS,38.882897,-77.014434,2024-01-10,184405,2024-01-31 22:07:01 UTC,FG,24,Social Security Administration,2021-01-15,,,,,J1772,US,,,,Privé,,private,,SSA,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,USDA IND.AVE DC / DC SOUTH BLD1 &amp; 2,1351 C St NW,,Washington,DC,20024,,,E,,Private - Government only,,,,,,,2,,,Non-Networked,,GPS,38.886768000000004,-77.029993,2024-01-10,184406,2024-01-31 22:07:01 UTC,FG,4,U.S. Department of Agriculture,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USDA,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Marine Barracks 8th &amp; I,8th St & I St SE,,Washington,DC,20032,,,E,,Private - Government only,,,,,,,2,,,Non-Networked,,GPS,38.879487,-76.994518,2024-01-10,184407,2024-01-31 22:07:01 UTC,FG,26,United States Marine Corps,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USMC,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,FBI Headquarters Parking Garage Level 1B,935 Pennsylvania Ave NW,,Washington,DC,20535,,,E,,Private - Government only,,,,,,,3,,,Non-Networked,,GPS,38.895562,-77.024961,2024-01-10,184473,2024-01-31 22:07:01 UTC,FG,12,Department of Justice,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,3,0,3,0,0,0,0,0,0
ELEC,HST,2201 C St NW,,Washington,DC,20037,,,E,,Private - Government only,,,,,,,8,,,Non-Networked,,GPS,38.89414,-77.04831,2024-01-10,184539,2024-01-31 22:07:01 UTC,FG,15,Department of State,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOS,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,8,0,8,0,0,0,0,0,0
ELEC,NSA Washington / N68469-B386,1007 N St SE,,Washington Navy Yard,DC,20374,,,E,,Private - Government only,,,,,,,8,,,Non-Networked,,GPS,38.8743,-76.992371,2024-01-10,184540,2024-01-31 22:07:01 UTC,FG,14,Department of Navy,2021-01-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DON,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,8,0,8,0,0,0,0,0,0
ELEC,BEP,201-301 14th St SW,,Washington,DC,20228,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,GPS,38.885703,-77.032041,2024-01-10,184659,2024-01-31 22:07:01 UTC,FG,16,Department of the Interior,2021-01-15,,,,,J1772 NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,1,0,0,1,0,0,0
ELEC,FBI Headquarters Parking Garage Level 3B,935 Pennsylvania Ave NW,,Washington,DC,20535,,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3,,,,Non-Networked,,GPS,38.895562,-77.024961,2024-01-10,184758,2024-01-31 22:07:01 UTC,FG,12,Department of Justice,2021-01-15,,,,,NEMA515,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOJ,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,false,,3,0,0,0,0,3,0,0,0
ELEC,395 - Patriots Plaza,395 E Street Southwest,,Washington,DC,20024,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8835524,-77.0171795,2024-10-08,185639,2024-10-08 00:07:28 UTC,,,,2021-01-22,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,4801 Connecticut Apartments,4801 Connecticut Avenue Northwest,,Washington,DC,20008,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9342066,-77.0577025,2024-10-08,185667,2024-10-08 00:22:40 UTC,,,,2020-11-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$4.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false,,4,0,4,0,0,0,0,0,0
ELEC,Heyday Properties,1501 M St NW,,Washington,DC,20005,,202-719-9000,E,,Public,Garage hours,,,,,,4,,,Non-Networked,,GPS,38.906076,-77.034846,2022-10-11,186357,2024-08-19 14:18:26 UTC,P,,,2021-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,4,0,4,0,0,0,0,0,0
ELEC,MLK LIBRARY STATION1,901 G St. NW,,Washington,DC,20001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.898695,-77.024782,2024-10-08,186631,2024-10-08 01:21:05 UTC,,,,2021-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Days Inn Connecticut Ave,4400 Connecticut Ave NW,,Washington,DC,20008,,800-663-5633,T,2023-09-11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.94693,-77.065639,2024-10-08,187654,2024-10-08 00:16:04 UTC,,,,2011-12-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,PORTALS III PORTALS3 EVCS2,1318 D St SW,"Garage, P1 Level Spaces 1016 & 1017",Washington,DC,20024,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.884869,-77.030465,2024-10-08,187896,2024-10-08 01:22:44 UTC,,,,2021-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,PORTALS III PORTALS3 EVCS1,1318 D St SW,"Garage, P1 Level Spaces 1014 & 1015",Washington,DC,20024,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.884844,-77.030357,2024-10-08,187897,2024-10-08 01:22:44 UTC,,,,2021-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Conrad Washington DC,950 New York Avenue Northwest,,Washington,DC,20001,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.901306,-77.0255817,2024-10-08,188036,2024-10-08 00:24:01 UTC,,,,2021-01-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,SP Plus - 1101 Vermont Ave,1101 Vermont Ave NW,,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.903956,-77.032354,2024-10-08,189093,2024-10-08 00:05:24 UTC,,,,2021-04-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,1701 Rhode Island Inc.,1701 Rhode Island Avenue Northwest,,Washington,DC,20036,,800-663-5633,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9067117,-77.0387573,2024-10-08,189704,2024-10-08 00:22:45 UTC,,,,2019-01-14,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,"BROOKCHARGE LB1B31,33,35,37",655 New York Ave.,Near Bikes Room,Washington,DC,20001,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.903819,-77.021058,2024-10-08,189718,2024-10-08 00:51:54 UTC,,,,2021-05-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,BRE STATION 2,1425 K St NW,P1 Level Garage,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.902965,-77.032968,2024-10-08,189944,2024-10-08 01:23:22 UTC,,,,2021-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,BRE STATION 1,1425 K St NW,P1 Level Garage,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.902948,-77.032882,2024-10-08,189945,2024-10-08 01:23:22 UTC,,,,2021-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,The Savoy Apartments,2101 L Street,,Washington,DC,20037,,888-998-2546,T,2023-11-17,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.90394,-77.04772,2024-10-08,190858,2024-10-08 00:12:10 UTC,,,,2021-06-09,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,500 E Street SW,500 E Street Southwest,,Washington,DC,20024,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8829566,-77.0190848,2024-10-08,190949,2024-10-08 00:14:36 UTC,,,,2017-08-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.50/Hr Parking Fee , $0.25/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Washington Square - Central Parking,1050 Connecticut Ave NW,,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.903332,-77.04045,2024-10-08,193096,2024-10-08 00:20:14 UTC,,,,2021-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,1331,1331 Maryland Avenue Southwest,,Washington,DC,20024,,800-663-5633,E,,Public,24 hours daily,,,,,,12,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8840965,-77.0310022,2024-10-08,194612,2024-10-08 00:19:17 UTC,,,,2019-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,12,0,12,0,0,0,0,0,0
ELEC,District Wharf Parking Garage - Public Access on P1,1000 Maine,,Washington,DC,20024,,800-663-5633,E,,Public,24 hours daily,,,,,,11,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8807429,-77.0266704,2024-10-08,194723,2024-10-08 00:17:42 UTC,,,,2017-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,11,0,11,0,0,0,0,0,0
ELEC,2000 M St,2000 M Street,,Washington,DC,20036,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.905461,-77.045209,2024-10-08,194873,2024-10-08 00:16:04 UTC,,,,2011-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Washington Office Center,409 3rd Street Southwest,,Washington,DC,20024,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.884762,-77.0155718,2024-10-08,194878,2024-10-08 00:22:43 UTC,,,,2021-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,"1015 15th Street, Inc.",1015 15th Street NW,,Washington,DC,20005,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9033169,-77.0339576,2024-10-08,195022,2024-10-08 00:12:52 UTC,,,,2015-11-11,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,1400 K St NW,1400 K Street Northwest,,Washington,DC,20005,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9021614,-77.0322943,2024-10-08,195024,2024-10-08 00:12:57 UTC,,,,2014-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$10.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,,4,0,4,0,0,0,0,0,0
ELEC,1400 Eye Street,1400 I Street NW,,Washington,DC,20005,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.901006,-77.032358,2024-10-08,195026,2024-10-08 00:17:26 UTC,,,,2012-01-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Sentinel Square III,45 L Street Northeast,,Washington,DC,20002,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9036883,-77.0074877,2024-10-08,195028,2024-10-08 00:22:39 UTC,,,,2020-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,531708  Lexington/Market Sq Parking Garage,401 9th St NW & 875 D St NW,,Washington,DC,20004,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,38.895425,-77.023752,2024-10-08,195029,2024-10-08 00:09:30 UTC,,,,2018-09-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,,6,0,6,0,0,0,0,0,0
ELEC,600 Mass Ave,600 Massachusetts Avenue Northwest,,Washington,DC,20001,,800-663-5633,E,,Public,24 hours daily,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9012307,-77.0207401,2024-10-08,195202,2024-10-08 00:11:09 UTC,,,,2016-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,9,0,9,0,0,0,0,0,0
ELEC,531711  JBAB / MWR,Chappie James Boulevard,,Washington,DC,20032,,800-663-5633,E,,Public,24 hours daily,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8401346,-77.0171786,2024-10-08,195204,2024-10-08 00:07:45 UTC,,,,2018-10-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$1.50/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,,9,0,9,0,0,0,0,0,0
ELEC,Akridge,"601 Thirteenth Street NW, Suite 300",,Washington,DC,20005,,800-663-5633,T,2024-07-02,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.897813,-77.029352,2024-10-08,195399,2024-10-08 00:18:58 UTC,,,,2013-03-29,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Rockview Apartments,1400 Rock Creek Ford Road Northwest,,Washington,DC,20011,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9632417,-77.0334229,2024-10-08,195459,2024-10-08 00:22:40 UTC,,,,2020-11-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$4.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,District Wharf Parking Garage,800 Maine Avenue Southwest,,Washington,DC,20024,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,38.8781511,-77.0223675,2024-10-08,195606,2024-10-08 00:04:10 UTC,,,,2017-08-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Target Ivy City,1515 New York Avenue Northeast,,Washington,DC,20002,,800-663-5633,T,2024-01-27,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,38.916308,-76.982415,2024-10-08,196045,2024-10-08 00:24:16 UTC,,,,2019-05-29,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,3,0,3,0,0,0,0,0,0
ELEC,1200 K,1200 K St. NW Suite 100,,Washington,DC,20005,,800-663-5633,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,38.9021125,-77.0286047,2024-10-08,196338,2024-10-08 00:24:18 UTC,,,,2020-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false,,6,0,6,0,0,0,0,0,0
ELEC,FAA - Headquarters Office Building (HDQ 10A),200 Independence Ave SW,,Washington,DC,20024,,,E,,Private - Government only,24 hours daily,,,,,,1,,,Non-Networked,,GPS,38.88668,-77.014524,2021-10-12,196745,2022-02-10 19:42:29 UTC,FG,17,Department of Transportation,2021-09-21,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOT,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
