Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV Total Port Count (Beta),EV CHAdeMO Port Count (Beta),EV J1772 Port Count (Beta),EV CCS Port Count (Beta),EV NEMA 14-50 Port Count (Beta),EV NEMA 515 Port Count (Beta),EV NEMA 520 Port Count (Beta),EV Tesla Port Count (Beta),EV CCS 150+ kW Port Count (Beta)
ELEC,Target Richmond,11301 Midlothian Tpke,,Richmond,VA,23235,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,37.50426,-77.60379,2024-10-07,347298,2024-10-07 23:59:58 UTC,,,,2024-06-02,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,4,0,0,4,0,0,0,0,4
ELEC,NORFOLK N. GAR #4,1511 USAA Dr,,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.877003,-76.20751,2024-10-07,347409,2024-10-07 02:10:54 UTC,,,,2024-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,NORFOLK N. GAR #3,1511 USAA Dr,,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.876985,-76.207451,2024-10-07,347410,2024-10-07 02:10:55 UTC,,,,2024-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,NORFOLK N. GAR #1,1511 USAA Dr,,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.876965,-76.207329,2024-10-07,347411,2024-10-07 02:10:55 UTC,,,,2024-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,NORFOLK N. GAR #2,1511 USAA Dr,,Norfolk,VA,23502,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.876978,-76.20739,2024-10-07,347412,2024-10-07 02:10:56 UTC,,,,2024-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,POHANKA LEXUS LXS CUST LOT,13909 Lee Jackson Memorial Hwy Service Rd,Near guard tower on monument sign,Chantilly,VA,20151,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.89181,-77.42794,2024-10-07,347454,2024-10-07 01:48:59 UTC,,,,2024-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Post Office St. Parking Lot,Post Office St,Behind Village Mall on Main St,Chincoteague,VA,23336,,,E,,Public,24 hours daily; Connector is accessible after payment,,,,,,2,,,Non-Networked,,200-6,37.93373,-75.37558,2024-08-15,347519,2024-08-15 19:57:12 UTC,LG,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,$0.45 per kWh + $1.50 per event,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Queen St. Parking Lot,Queen St Parking Lot,"Behind 34 Market St, Onancock, VA 23417",Onancock,VA,23417,,855-938-8766,E,,Public,24 hours daily,CREDIT Debit,,,,,2,,,Non-Networked,,200-6,37.71138,-75.7494,2024-06-13,347520,2024-06-13 17:18:06 UTC,P,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,HARDWARE_STORE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,Cape Charles Visitor Center,21275 Cooperative Way,Behind Visitor Center,Tasley,VA,23441,,855-938-8766,E,,Public,24 hours daily; connector is accessible after payment,CREDIT Debit,,,,,1,,,Non-Networked,,200-8,37.26697,-76.01728,2024-09-12,347521,2024-09-12 16:47:34 UTC,LG,,,2024-04-25,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,"$0.55 per kWh, $1.50 per event",,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Malloy Ford Alexandria - DCFC,6510 Little River Turnpike,,Alexandria,VA,22312,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,38.821667187160614,-77.15786571905315,2024-10-08,347523,2024-10-08 00:11:38 UTC,,,,2024-06-05,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,0,2,0,0,0,0,0
ELEC,Vine Cottage Inn B&B,7402 Sam Snead Hwy,,Hot Springs,VA,24445,,540-839-2422,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,37.9941657,-79.8321488,2024-07-11,347609,2024-07-11 19:05:43 UTC,P,,,2024-06-04,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,B_AND_B,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,GLAVAN FORD WEST LOT #1,1274 West Crawford Street,,Clay Center,VA,67432,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.269747,-77.447168,2024-10-07,347761,2024-10-07 02:09:15 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Wawa - Tesla Supercharger,15809  Jefferson Davis Highway,,Woodbridge,VA,22191,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.60892,-77.29031,2024-07-01,348232,2024-08-14 18:58:22 UTC,P,,,2024-06-17,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,,8,0,0,0,0,0,0,8,0
ELEC,GridPoint,5305 Valleypark Dr,,Roanoke,VA,24019,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,1,,,LOOP,https://evloop.io,GPS,37.3313,-79.99069,2024-07-11,348784,2024-07-11 19:05:43 UTC,P,,,2022-08-29,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Fairfax County Solid Waste,6910 Allen Park Rd,,Alexandria,VA,22315,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,1,,,LOOP,https://evloop.io,GPS,38.73854,-77.18049,2024-07-11,348837,2024-07-11 19:05:43 UTC,P,,,2023-03-21,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$100 per kWh,,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Kajeet,7901 Jones Branch Dr,,McLean,VA,22102,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,1,,,LOOP,https://evloop.io,GPS,38.92636,-77.21936,2024-07-11,348853,2024-07-11 19:05:43 UTC,P,,,2023-06-08,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,$0.35 per kWh,,,,,,,,,,false,,,,,,,,LD,false,,1,0,1,0,0,0,0,0,0
ELEC,Pilot Travel Center 752,1530 Rest Church Rd,,Winchester,VA,22624,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,39.2901824,-78.0869307,2024-10-07,349068,2024-10-07 23:59:36 UTC,,,,2024-06-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,4,0,0,4,0,0,0,0,4
ELEC,DEV EVSP DCA EV2-1,2400 National Ave,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.852895,-77.045007,2024-10-07,349613,2024-10-07 02:11:37 UTC,,,,2024-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV2-5,2400 National Ave,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.852862,-77.044988,2024-10-07,349614,2024-10-07 02:11:37 UTC,,,,2024-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV2-8,2400 National Ave,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.852853,-77.044833,2024-10-07,349615,2024-10-07 02:11:38 UTC,,,,2024-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV2-2,2400 National Ave,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.852855,-77.045144,2024-10-07,349616,2024-10-07 02:11:38 UTC,,,,2024-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV2-4,2400 National Ave,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.852837,-77.045096,2024-10-07,349617,2024-10-07 02:11:38 UTC,,,,2024-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV2-3,2400 National Ave,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.85287,-77.044953,2024-10-07,349618,2024-10-07 02:11:38 UTC,,,,2024-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV2-6,2400 National Ave,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.852761,-77.045267,2024-10-07,349619,2024-10-07 02:11:39 UTC,,,,2024-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV2-7,2400 National Ave,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.85283,-77.045074,2024-10-07,349620,2024-10-07 02:11:39 UTC,,,,2024-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,BOYD HOMES BOYD HOMES,542 Gateway Centre Pkwy,,Bon Air,VA,23235,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.499332,-77.554541,2024-10-07,349697,2024-10-07 01:53:42 UTC,,,,2024-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,MISSION COFFEE STATION 1,222 South Wayne Avenue,,Waynesboro,VA,22980,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.067018,-78.889327,2024-10-07,349745,2024-10-07 02:11:59 UTC,,,,2024-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,POHANKAHYUNDAI POHY 1,10667 Patriot Hwy,The station is on the side of the service entrance,Fredericksburg,VA,22408,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.255242,-77.496549,2024-10-07,349937,2024-10-07 02:08:11 UTC,,,,2024-07-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,1,0,1,0,0,0,0,0
ELEC,POHANKAHYUNDAI POHY 2,10667 Patriot Hwy,The station is on the side of the service entrance.,Fredericksburg,VA,22408,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.255217,-77.496471,2024-10-07,349938,2024-10-07 02:08:11 UTC,,,,2024-07-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,1,0,1,0,0,0,0,0
ELEC,Malloy Ford of Winchester - DCFC,1911 Valley Avenue,,Winchester,VA,22601,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,39.16822429111155,-78.18129160355248,2024-10-08,350014,2024-10-08 00:24:32 UTC,,,,2024-07-01,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,0,2,0,0,0,0,0
ELEC,The EV Superstore,2300 N Lombardy St,,Richmond,VA,23220,,800-636-0986,E,,Public,24 hours daily,A D Debit M V,,,,,2,,,CHARGELAB,http://www.chargelab.co/,GPS,37.5638900806243,-77.4477805134612,2024-08-15,350095,2024-08-15 19:57:12 UTC,P,,,2024-06-27,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,,2,0,2,0,0,0,0,0,0
ELEC,ARLINGTON CO. MADISON 1,3829 N Stafford St,Front surface parking lot,Arlington,VA,22207,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.923255,-77.124385,2024-10-07,350222,2024-10-07 02:11:47 UTC,,,,2024-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,ARLINGTON CO. MADISON 3,3829 N Stafford St,Front surface parking lot,Arlington,VA,22207,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.923214,-77.12441,2024-10-07,350223,2024-10-07 02:11:47 UTC,,,,2024-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,ARLINGTON CO. MADISON 6,3829 N Stafford St,Front surface parking lot,Arlington,VA,22207,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.923142,-77.124447,2024-10-07,350224,2024-10-07 02:11:48 UTC,,,,2024-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,ARLINGTON CO. MADISON 5,3829 N Stafford St,Front surface parking lot,Arlington,VA,22207,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.92316,-77.12444,2024-10-07,350226,2024-10-07 02:11:48 UTC,,,,2024-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,WHITTEN ASHLAND POWER LINK 1,11409 Washington Highway,,Ashland,VA,23005,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.721329,-77.470743,2024-10-07,350230,2024-10-07 02:12:06 UTC,,,,2024-07-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,0,2,0,0,0,0,2
ELEC,Tru By Hilton Lynchburg,650 Simons Run,,Lynchburg,VA,24502,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,37.339571,-79.198659,2024-10-07,350280,2024-10-07 02:57:11 UTC,,,,2024-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,Kohl's 308 - Mechanicsville,7390 Bell Creek Rd,,Mechanicsville,VA,23111,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,37.6074575,-77.3547401,2024-10-07,350393,2024-10-07 23:59:45 UTC,,,,2024-07-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,4,0,0,4,0,0,0,0,4
ELEC,ARLINGTON CO. MADISON 4,3829 North Stafford Street,Surface Parking,Arlington,VA,22207,,888-758-4389,T,2024-10-05,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.923174,-77.124398,2024-10-07,350416,2024-10-07 02:11:47 UTC,,,,2024-07-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,ARLINGTON CO. MADISON 2,3829 North Stafford Street,Surface Parking,Arlington,VA,22207,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.923157,-77.124307,2024-10-07,350417,2024-10-07 02:11:47 UTC,,,,2024-07-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Balfield Marketplace Shopping Center - Tesla Supercharger,216 Market Dr,,Emporia,VA,23847,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,36.70499,-77.542673,2024-08-15,350457,2024-08-15 19:57:12 UTC,P,,,2024-07-11,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.35 per kWh,,,,,,,,,,false,,,,,,,,LD,false,,8,0,0,0,0,0,0,8,0
ELEC,DEV EVSP DCA EV1-15,2400 Ronald Reagan Washington National Airpor,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.852905,-77.045074,2024-10-07,350696,2024-10-07 02:12:48 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV1-14,2400 Ronald Reagan Washington National Airpor,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.853496,-77.045729,2024-10-07,350697,2024-10-07 02:12:48 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV1-13,2400 Ronald Reagan Washington National Airpor,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.853488,-77.045677,2024-10-07,350698,2024-10-07 02:12:48 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV1-12,2400 Ronald Reagan Washington National Airpor,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.853477,-77.045805,2024-10-07,350699,2024-10-07 02:12:49 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV1-11,2400 Ronald Reagan Washington National Airpor,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.85334,-77.045865,2024-10-07,350700,2024-10-07 02:12:49 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV1-10,2400 Ronald Reagan Washington National Airpor,,Arlington,VA,22202,,888-758-4389,T,2024-10-05,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.853301,-77.045908,2024-10-07,350701,2024-10-07 02:12:49 UTC,,,,2024-07-18,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV1-9,2400 National Avenue,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.853284,-77.045952,2024-10-07,350702,2024-10-07 02:12:49 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,DEV EVSP DCA EV1-16,2400 Ronald Reagan Washington National Airpor,,Arlington,VA,22202,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.853492,-77.045593,2024-10-07,350703,2024-10-07 02:12:50 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,1,0,1,0,0,0,0,0,0
ELEC,Vividly Brighter Charging,301 West Main Street,,Louisa,VA,23093,,1-888-493-3638,E,,Public,,,,,,,4,,,ZEFNET,https://www.zefenergy.com,GPS,38.02615,-78.00374,2024-10-07,350726,2024-10-07 03:40:28 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,4,0,4,0,0,0,0,0,0
ELEC,Vividly Brighter Charging,212 Fredericksburg Avenue,,Louisa,VA,23093,,1-888-493-3638,E,,Public,,,,,,,4,,,ZEFNET,https://www.zefenergy.com,GPS,38.02519,-77.99782,2024-10-07,350727,2024-10-07 03:40:14 UTC,,,,2024-07-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,4,0,4,0,0,0,0,0,0
ELEC,WHITTEN CJDR POWER LINK 1,10701 Midlothian Turnpike,,North Chesterfield,VA,23235,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.505726,-77.594299,2024-10-07,350752,2024-10-07 02:08:22 UTC,,,,2024-07-19,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,0,2,0,0,0,0,2
ELEC,701 E Rochambeau Dr,701 E Rochambeau Dr,,Williamsburg,VA,23188,,866-816-7584,E,,Public,24 hours daily,,,,,,4,2,,EV Connect,http://evconnect.com/,GPS,37.349581,-76.734941,2024-10-07,350895,2024-10-07 02:57:27 UTC,,,,2024-07-20,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,6,0,4,2,0,0,0,0,0
ELEC,13901 Lee Jackson Memorial Hwy,13901 Lee Jackson Memorial Hwy,,Chantilly,VA,20151,,,E,,Private,24 hours daily,,,,,,5,,,Non-Networked,,200-6,38.88566,-77.40962,2024-08-15,351617,2024-08-15 19:57:12 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,,5,0,5,0,0,0,0,0,0
ELEC,Kaiser Permanente - Springfield,6551 Loisdale Court,,Springfield,VA,22150,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,38.7755366,-77.1778577,2024-10-08,351696,2024-10-08 00:08:25 UTC,,,,2022-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,8,0,8,0,0,0,0,0,0
ELEC,Kaiser Permanente - Woodbridge,13295 Minnieville Road,,Woodbridge,VA,22192,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,38.6593728,-77.2974732,2024-10-08,351709,2024-10-08 00:15:08 UTC,,,,2021-08-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
ELEC,WHITESTAR CLP 1,46931 Cedar Lake Plaza,,Sterling,VA,20164,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.017522,-77.376569,2024-10-07,351744,2024-10-07 02:13:19 UTC,,,,2024-07-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,2,0,2,0,0,0,0,0,0
